Challenge_Hex,Response_Bit
6B382A0A231D260B,1
E60C1638D4A5A81E,0
82F738611ADBA8CF,0
9E21741FB8011026,0
485F78881E23DA4B,0
C8E609391D2FED2A,1
7F6BD3C61B341937,1
9BE78AEC32DA81F0,0
C72850C13322C68B,1
D4DD1B56435391B2,0
F91E5FCD85ECE729,1
5BA0C3E033A0DAA7,0
68E5C8CDB4146E4A,1
290E3E894B9C22F4,1
8C52D2710A167E18,0
E90D21CB7F111A36,1
B02E21AA352B6EC8,1
7B0CCAD9EEE13CAE,1
3C08899054A27051,0
03438B6400B3700F,0
16C8E3D7ABF0263E,0
1C453357E8294A67,0
92FBACF6D5D1C669,0
7E7D9A19AB450578,0
F30EE4FE262E5559,1
C78F07CF170FA87B,0
13365C0C82FF1F2E,1
B93C4B0BB93B770C,1
E79F9F3D19EE2C3B,1
A4F3418541822509,0
74EDA60E3B2D520B,1
FA2FBD74FD1935CC,0
439DB29D4BC81C16,1
0CD20E4376DAE194,1
D02C75F9198D13A4,1
DFC7AB262CB941FC,1
DA2CF8520A190939,1
5C3707394A629C5E,1
AD409244CD3566EF,0
6D0E0597500D92A7,0
1DABB10ABD10F87C,1
D9EB404C1851D1CF,0
E3EA2D7FC219A845,1
0279E2AB0BBF6334,0
236DD176DA1C96AE,0
A5AECF37A9D1A28E,1
54231DBE2BA6B158,0
E4FFC31A5B86EA69,1
F480B91E700E0EFC,0
44AFECB79F2EBEFC,0
BBAA574FE0E3C5CE,1
5F642A5317CBA85D,1
57BCAD3AD0A17FE8,1
1D24181C2ED087D4,0
6676CC7566995AF5,1
74DFB83FF659F188,1
D5F0FB6A4596DA75,1
B09D721B62BE4009,1
7A6E43D0D9C59CD9,0
6BF7240FCCC62FED,0
E2D903C8A61ACD8E,1
2AB202C2CC0243C6,1
21EC47541CF14654,1
B9F6143BB2383056,1
FB481DED0F037337,1
D8274FC3F1458426,1
1A8CF13C28CE231E,1
E94628206A80CAC2,1
7B90942F973B6977,0
91A646DACD613988,0
702B7014ADAB2C2F,0
9C7FACA62E671784,1
C7774FAE613758C3,1
9C81FC465BCD236C,1
DCD1C4130760801F,1
E1446B45AF390A9D,1
BA2EEEB3D6AA5382,0
E44A913AF933A9FA,0
7BAB1BAA2172A0AA,1
7CF59D5FEB9F33CB,1
E3395B1A1CE97871,1
70D0EBCB6949ECE5,0
1036CA810BC4D7BA,0
A7AC590C42F90F92,1
032A09E05071E5F0,1
DE4B061EB45E9463,0
865A7766AD8CBFEA,0
BE5E215EC47CC30B,0
B9493906939F44EB,1
3957134490A4A421,0
F4ACC7E2FA575CEA,0
DF865633AB7AEB66,0
84E3B774569ADEF0,1
B0309AAF85EA16E0,1
9E44E98CB359390E,0
6ECF1ED21861C9F3,0
BA05DD0FA9660A5A,0
7B5FBE413FA2BDE0,0
A9E8F0D8588309DE,0
A4331510AD21B4CC,0
260E37CC62874624,0
D3916DCFD6CADE2C,0
E45E2AD08EEFA5DD,1
9CE7EED1FCDFE961,0
02FB28690DF80B89,1
EF32F72AA4B5C723,1
816CE054282C6470,1
782351D9D94DF188,1
7EEF09ABDA143A47,0
2A57E880DE9205EA,0
C05DB774132A5E58,0
52150ED87DDCA413,1
54B586353DAB1614,1
47354E4FF85B6D0A,0
81C61EEB0CE3C8C8,0
8CED470739034B65,1
60EE64BAA4B0718E,1
D12DAEA8673D2920,1
142E3DF03C28F5DC,0
71B65CA175873920,1
92B26ACDCD1F75A3,1
1688782F72B696CA,0
7F9AD277DB496E6D,1
50E9688872730E7B,0
FB0D3CDA1E639261,1
BEC7FB117F53DC0A,1
048C8480A7437402,1
6747D24A1A46D536,0
092C4801698F04F8,0
8C91BD138EA02346,1
D36EC1BD000B1F5E,0
CAB24F241744EE3F,1
F692641A9AAD10CE,0
A335B2C89E7B1E95,1
E3DE4EC04DFA21BE,1
8FF5070182226C16,1
A7939A2E34F43404,0
74CA0AD7ABE5BE96,1
57423882F34A7949,0
D34794CC5D04032D,1
D10BF4DC0DE4FAF4,0
D825301039112943,0
54FC286F74577D47,1
C47566BF8F660BBD,1
999666129EA87552,0
B776E729791F49F6,0
5D00DF1BA83C1C2B,1
73D92ACEB7461B72,1
18F1A1E41D30A290,1
A8AE57B9C262CAD0,1
008FFAB938C46B38,1
5AEA635257632E1E,1
A2379E6FD4734534,1
CCC7147FF6E5203C,0
8C3573214ABF6F5C,1
5FB7474E85A0D089,0
1B37EF19B3BC912F,0
E599BD3C0BB81D38,1
7E0F60B22A061609,1
D26404B923F47A55,0
BE153187B783E1D5,0
68C2094DB8B818CF,0
41191AA71B61D453,0
3227E8D89C60C81B,0
1EE932603002D831,0
DA296905EE22A70B,0
3730DFBA6494DD5C,0
D315FAFA7500F785,0
30C9C51FC80B2AF7,0
5682D038B77F69B9,1
C1D48A101B968925,0
0BE7728E6A1ABA9D,1
A21C0C06ED376567,1
AC117BABD6642FE8,0
1F8B4AF196BC532D,1
E44A0371C5AB4E57,0
75175F39735444FB,1
96DD6C82A8909E31,0
811317A8F4C8E393,0
F6BF2F7222778161,0
011C45447FB33BE5,1
BC78842387C5F526,0
8DA03D880C6F3051,0
6ECCA931EF705D01,0
95CA788DD6BCA712,0
ECA391D47BA16DD7,1
C7F4F4F982221AD3,0
E901A768EBD14B0C,1
B11AF7262D5D2395,1
2C745800941C23FA,1
D0B3D752BB01B2A5,1
1A82833C20DDA0FF,0
A8535961632D0302,0
9B2D5A2A99BD6240,1
52645A59E1F85B33,0
E1A2CFE7810D5C57,1
6B2D9CCC6279403C,1
9BE702ABFAC08FC4,0
B148B2A6EA7917E1,1
3F8C93D4C32AFC4A,1
65DACED0460A6125,1
57C5982CF6AE10E8,0
4B4EF503F8722413,1
CE072A5273EDB223,0
235FC3D52224A806,0
9A3F0AD169A9AFF9,0
E2ED8686B33422CB,0
8325BD9EBF98E734,1
D7D3B9D94C859233,1
8C3D031AB3952193,0
505C7527DC57546D,1
BCA0258EB63D65D5,0
8DB78572EF7DB821,0
37A3C30AA1F0FA7A,0
35AFBB2D336D7786,0
B6E1E7AC9FC97264,0
AFC5C20E4A636AF5,0
EBD33927586528E6,1
21F6C63DAC20AF11,0
B5DC8A9AFB38CD91,0
F9A55CF2A66C0FA1,0
2D852212F554E1F8,0
8AE0B8A080FF2909,0
A30A6658B1BE6DF2,1
B5D9AD365287964D,1
C2C226FF1D8B32D9,0
8FF198865A2C41BC,1
9532CABA7AF985FF,0
F1530F689215583A,0
B5CAA993AACAD101,1
AC9B389A6ADFD568,0
E4D466EBBF74531C,0
88ADDAB1D7654A18,1
E0A259014932936E,1
6C21835DD8E8B97C,1
0344EDB3CEED0FFC,0
1B41A61E85D1A1EF,0
6180B78A06783C34,1
0D95AAF5253421BC,1
0E7DA698AB95C72F,1
4458B006332CCE0A,0
C918A346C00C200C,1
FBC8C77E29330FC4,1
AEF2AB2F495FA2FC,0
257C54BC4024C424,1
0FE1621AD6E1BA00,1
C8CBA592B0CAD2EB,1
343967294B8E5509,0
8A8A4105C0EB8875,0
5BD29CB108453B2F,0
73DD3BC6D06405A8,1
9DB94EEE1A3C2131,1
ACEF45C4DE3790FB,0
8FD7B1A1BD4F6118,1
396C357BDD664071,0
A5A99EBCBE0EC2DA,1
638E13888FAF6D4A,1
82CBCDC73CD30E99,0
CBFD4A31C8C85AD6,0
B2357A3CCC7F9517,1
B164423549A2AFDE,1
0C06DF90AA1C4023,1
61AF663CED2E1BCD,0
6AA415B56336C815,0
C9C1AD45F4EA6B97,0
AF65E8CCF9CF8499,0
F740D87C500A174E,0
0DC5FB068D5809B7,1
BE6127A80351B09D,0
33FD862D4057E470,1
DE6CF36B9EDD2182,0
DC461B34C7EAB19B,0
716CA1F2DEC00F3A,0
39BD8BD6D479CC36,1
A23FF67DE9572BC2,0
B5A4C55BB4629214,0
5E244824A5CB3C6E,0
96A06BF2C14EBD10,0
BD0B0FA28BEEF83F,0
324BCC3D9A7791A2,1
B993FF63C6B18D94,1
318910ECF6DBB2B6,0
72E588E94B4F3B2E,0
FBC398D82D6BC882,0
13106665AEC2BB19,1
F664C7202FDDB26A,0
BC2E2B592C7DD667,0
1E8DF8AD838B77AD,0
0A6701436090103C,1
4773E66A6DB2B020,1
43A534D28E7D3F5A,1
2932A211214C0A4D,1
D89462E895801C3A,1
0171F5A74148BD11,0
77617D80549FC34C,1
EFFFA2F4B5AE329D,1
0A398BF727A158A0,0
EDBA948427591AD4,1
98CD26555297E1AD,0
C60EA4D50D04DCB6,1
A0180791EEB093FE,0
D7D805949D9887BC,0
4D187B75A971A31F,1
CA376C367D94BF10,1
8CD74C27929AF586,1
12A850C55BAB7F4A,1
B52A9E6BC8B648E0,0
86804A8A515F352C,0
F4FD25B7384F6E3B,1
854674262F120B9E,0
C948384B11740357,1
28CC812A8150E0C9,1
8B074D1A6A7A7841,0
67465743897B303D,0
597278C51789BE63,0
E22649EE38A06FFE,0
A9D049DC369E5AF8,0
54C0C6C254F6516E,0
4B27B0795C5D3F1B,0
F347673637EC07A6,1
9E47A339C0AE0B1A,0
79903D9687CEC69D,1
8FB3A134FF2336E9,1
C08BD674D2DD3E26,0
A6388854FB2B8B80,1
1D5E6AEE0240F59A,0
5893EF12AB3F8D22,1
3D87703472173FA3,0
A46B6FCEE78D147C,1
EB29D9129D1B83DF,1
3E6B74FD9F027CBF,1
0A35653CF57A431E,1
E2BA9FCEAEBBAF9C,1
61A1A29C5228ED8D,1
CBD431CCEA7A8C21,0
1D06149EF1EAB64A,0
41AFEB2A62C8C3F4,0
B95677318A4CFE1F,1
06531D4748677B30,1
84517303E94D4FBE,1
C53F1DB3D275BD43,0
83A9C2355FFD4015,1
823C7EF9CD8565CE,0
7C9F3BC37210045A,0
4BE318A80B39DCCF,0
A6CA8D50E5F5C891,0
5200044B31487DF8,1
15149755838E9A61,0
189099C9F2BE029F,1
F8BCA9AC2ADA62CE,0
C5F833CFF4CE8477,0
88802D4D89B8B7EE,1
A07EAFB101E06AD8,0
35F5C65410C2C2E5,1
A127DC6BAB9B153D,0
3692A531C6097CD8,0
AF76B6C2DD6D6B41,0
D5EE25876C98FD9B,0
34A0DCD41A9AF29E,0
D428DF6C89AA4293,0
E0EE5E8AB3E6F4C6,1
BDCAC10FF9E9CF93,1
6F6BBDF3C673F2E0,0
D116D014A5850828,1
12767D13F0938776,1
AFA08CBEBF343CA7,0
0614AC41275C75DC,1
B784AE08758FC8FA,0
09B2EAE654EB4C91,1
12C0620C1667C518,1
2D90E4EE0DE4833E,0
407D0AFFCB51A911,1
12087E208EDE9B46,1
D255A4DE9330BA83,0
E9366A853A46FBE3,0
685A9F2B4236C0BF,0
737CF8B563561ADD,0
6789E7D0A155EB2C,1
50FFDE646EDABA8C,1
63B664F40452F779,1
1E494952AC5D4E57,1
0182978288EAE7D4,0
B864A47BA43447FB,0
103056B79E4C24DD,0
BEF6A59AC186A221,1
0BA6FE0995EA6825,0
D926FE41B36D0121,1
5B923C67129538DF,1
80B9EC30ED94898B,0
4A32BB221B2BB2EC,0
AF95BE79C971BF51,0
9B47E6394D2551EB,1
481186E9162534CA,0
ED3B9D13C3E90323,0
61A451FF700B8B43,0
D2769C9665262474,0
07E3C39AA9252745,0
2804D0AC795741BB,0
38491ECC889157FD,1
BF2B43B422E9E527,1
CBF925B5641816B7,1
D976B2BACC27F386,0
4B83B5708BB4995A,1
A250D133F5CB5BE4,1
4C4D6E4024E2226C,0
E310FF72AD62D094,0
F7222FBEEA06F94B,1
DDFCD1D5CB863DEA,0
A5DF6F85BAB503FB,1
F5179E725F857B21,1
02DABD76F3102525,0
DFF0B9BF8DB3C2C1,1
243113FD8E190D07,0
0AB1A5041F8C56E0,1
929DAF9F0149A2AF,1
64E289C098BE5FF0,0
8C2AA0B18982CBF8,1
15CADFAFF26D3DD3,1
35C606B54E003D55,0
BDCE635FBF905D6A,1
B9D707A9E74ED0B3,1
3634646C5806A961,0
E7D73D1D69A3B991,0
D9F93502A55BC44F,1
2477F0478336A758,0
2F1A25A829344E15,0
9DEC2B8338858F7E,0
40B3AF7CD5B211A9,1
1D57E73431BF5CF6,1
ABC535452E6D7A04,0
913A1734CCB68571,1
0DEC644CDA2D2156,1
C04446BFD9F48BBD,0
FD75A5F3EEAFCA83,1
8C8181B4FE8B4CCB,1
A5096396761579E7,1
12B99A508CB6D1F0,1
ABF390964A68369C,0
402D105B113EAF84,1
3289F58B1923CAFC,0
94A1EAB0B9C037AA,1
F3981E9E7CB882A0,0
5B6D6B7C54B2A582,1
ABDA06B220D2B528,1
3C0A584EA7CD13CB,0
48FEBF6D199C8D94,0
11DEFEBF9E98961D,1
31891F48E66E2C11,1
7C6166DF515A6B43,1
540E7D01735D88F3,1
A8CFE5899DC89E1A,0
B18678CE4E40BFBA,0
27035B27958C2936,1
911DDC7990C80420,1
CEC569695D4F7107,0
F56AABC050FB35B0,0
2B2BF58C6DA58DAD,0
502ED818013CA998,0
C921057C3F05557C,1
B652AE9938B5E89A,1
A40DFEA5BD64987E,0
46D47D416FA5D3B0,1
5C074653D71173E4,1
ADF8F7672261DDEF,0
54E14F3ABBA41AE0,1
7ADE4367E0BD202C,1
7202FAE5767D3B27,0
C65720AE5BD67D4D,0
7CAA281B4E336644,0
1BDC74A98D3A5D76,1
A542DEB92CFF45F8,0
14FC3A5D9B4BF377,0
47D6723CD77FBEEB,0
D391D017DBD4A86D,1
E42C0AEA23D7263D,0
32495CFF89E2DF24,1
BBC994734363589C,1
A06A187DE2E6E7A6,0
BA388C8F139309D1,1
E4610160134D695A,1
D97E8D3C04C4F46A,1
A1B2462781D67019,1
D009550707FC584E,1
9432D79794F6C67A,1
C4EA4ECE67B6E467,1
36777BE4970C9EB4,1
09624EC9E80382EB,1
42B7C0488D3543BE,0
E4DC43068B20CE3E,1
8A284792FFACA645,0
A766861778DBCDE3,0
260CCFB4C6735380,1
647AC5915DA64A3A,1
E4354021392A9FC4,1
96F01335C5AB48DA,0
DB6F1C33BBB4C0CE,0
22460AC94A7EEBC2,0
80499BBF76F6A778,0
172E8C6882AA5C46,1
5D264B1B6593B659,0
02B622E9808E08D2,1
3D274AD5A9A54C24,1
F6C8B8B9D9155664,1
FB5ABB36CE7968B7,1
AF2537F59D31762A,0
C1D841D32A74B90C,0
23EF5561839E7623,1
28C2CCE9723B80D4,0
90FCC9F12DDC756B,0
90D9170CF2DEC75C,1
DF482E7CA8CF4F62,1
256D4D11F7BD8499,1
BB64A525BC653D94,1
F06DCA247BC6E121,0
0A58F43C5BDA0655,0
C2EFDA8B38048786,1
3B53F64B7CD61DA4,1
43ACE8751017AB44,0
3BE8A5DF5E934DE0,1
AB286D090AF57E60,1
8494205C34EF2552,0
CA9D2704E860BCB1,1
635A11F25C7AF83D,1
EAFB9F20783C91EB,0
E1AD640C7463835E,1
0A3731AB0BE3534A,1
A605B7C9FB07EE93,1
1A6CF45952F6531F,0
F7EBC69AB4280F0D,1
A23172118578B1C6,0
4603C9EED463C183,0
BDEDCB7AD5BA304C,1
942130904368AE93,1
91F604068B5A8683,1
606CC2F52C816BF0,0
60E696FFA75743F9,1
96721E985D8416E0,1
E5F22DFBA741104B,0
13ED280AD5E14D1F,0
4067F79084440504,0
F9012B9C6057153A,0
390FECF5E8410A39,1
67E546468430F0FA,0
D1366DB15A578607,0
585409D9DE22DC3F,0
CAEB99597CA2F582,0
E31DB3457B6B911E,1
01B062C19AAD9234,1
E1CCFF0D8078636D,1
709D338B23936D45,1
3AE0ACDB2A6524AF,0
83B8FA0513BC0DC6,1
47E321C2A4BAE8BF,0
267627CA3625FC20,0
284892402FD90CE1,0
9A1E00365CBAA496,0
D123F7C1B7A1267E,0
A93E7B5B1E4AE3A7,0
6A241F463AF7FA21,1
54899C37CFA9026B,1
1D03C3D5B862ACC3,0
ACDBD5F27B44ACD0,1
7AA1219A7A9398BB,0
973E129C35F0B1BE,1
A5B2C7EA29476F54,1
6930B0C4D5576899,1
3E612D6605BF0618,1
20BD14220B0B81DE,1
97A418B892D00319,0
227D4660293FC266,0
833C8F55A1298FA2,1
E40B50E40A086989,0
2598F38392803DA2,1
2A9559080E503FD8,0
EC257A75421D4DCA,1
8442906F2E16F0B6,0
67CBFC39F54F1B92,1
F8205AA7996F7E88,0
A33B3DFD904865C6,0
E0E5F6E504C44853,1
BA5C865DB8344070,1
D240EF02A9681FC1,0
F27F3AD748907B6D,0
3772AA9715F39D39,1
9B4547E072FEFDC2,1
78AE8D5DFE268E77,1
7B4E9ECDDE0787B1,0
38283A052BAA43C9,1
6928043ED492B51A,1
2488C84D99D090FD,1
95284C0ACB6BF562,1
C47A3B7ED209383B,0
9F8ACDEB2E8FF5A8,0
82C41C54A8DEBD88,1
2AEFCF3B43B7A0EF,0
AF82E70CB9644E4F,1
EC1F41CE57B94DFB,0
98B6691B74169E82,0
119FB03E97314C91,1
60D2759A3AD51382,0
21D8B96A62ADA157,0
043D72DB1BCB404C,1
85D0691C33CD1D56,0
E8CA7483DC0E3375,0
AF32BAF8811DB4AF,1
D3966F0A6B77AF9E,1
9B02C5352649A478,0
2D6B8A4E18A70609,1
E6CFCBD879D29001,1
998D65BA9D6022C5,1
E0B4659A09FE4CDD,1
880BCB0EC8AB96AC,0
C09C2EBE80DA2ED7,0
17DB4C2F1E158E2F,0
A8CDF44D7B742440,1
E6E8790B215D3B1F,1
8A0EA57A9A7D509D,1
004EA81AD3D877A8,1
F00F63EFE59FC1C2,0
ADB610F4C65DE86E,1
6E76936AA6340D1A,1
6BB1F2BC85A4B0CB,1
DFF47C515ED10E7F,0
B298B8110B1EC578,0
6DD013F387A20E22,0
F03C664B3ABF9C65,1
7B6C7129CD638BA8,0
C4C7AAB4CA20508D,1
59BB89006198B718,0
CDFBA4E996CBDAFB,1
E869707CBDCBFFFC,1
D6521E08C2F43C10,0
937CA77CB25B6DE7,0
6CECDF821903F9B3,1
412817EB224629CD,1
C40F54057A25ED81,1
E8FB5A963B85F6E1,0
157511ADDBEAE9F8,1
9929AFEB48842A14,1
8B31F4D8E073C1D0,0
41FF81D1689D1205,1
016672213063AE7F,0
BE5F902FB58AC738,1
01D23A76CA179780,1
85C5391093F6F723,1
850F1CDC1E2A03F1,1
6001F54D01D77831,1
349651D6A79055B0,0
CDE5C35AB0117B0A,1
68AA123650DEEF43,0
1B4909B65CBDB682,1
6D130705279F91AB,0
95DAD216A6CDAE3C,0
42E4BF0140EE131D,1
893E2B89DADFC499,1
908E3A956C6E8796,1
9CA4364D5D9AD9F1,1
FDE6849B468B22AF,1
65BF8E04AE3C2CE6,1
3425449CC145D6BA,0
8D56BFF669C9520F,1
8EBC6D7EC8A65B85,1
2DC091587B8301CF,0
8F20C5E75EC646EB,1
7BD7B4BF8E0EABB7,0
FD0EE0B640F7924B,1
93E0F2354E80D10B,0
C6319C165827BC1D,0
65EBD4DCB49B4B72,0
2358755CBC5C3CD8,0
DD23FF41DAE13586,0
1E7C6795A8C6C2DF,0
3AD24AC8BF70C042,1
C879D93272540AB7,0
F301BB6CB3061300,0
19ABDC15296B67BF,1
8222CD7F36E6BA85,0
C93C9CC6668B28DA,0
CD04C00156A3DCCC,0
9D30C42E8CF29000,1
AF3F9D9AB2725AA7,0
0D53551AB4F02F6F,0
639C4C6C2926205D,1
A2C8CF62F6EE137D,0
CDEB2696015ABA1D,0
D2C0DEC2175194D7,0
78BF46FA25343E85,1
99A9AF6AED054732,1
1690636B6F74E55D,1
4359FF43106793B6,1
5EEF0D1E38C5EF5E,0
9BE950C7147D7BFC,0
B9787C4B09AA5570,0
EE415F166263307C,1
6690A951FC04CA7A,1
A7FB19979D2CD944,0
49560C3685609E8A,0
F6A9E3E3B62BCCB1,1
0EB5E5A798F3F640,1
C60B340CF21A6F38,1
2CDE9187D1FA82A6,0
7E8EED12A3EA21A2,1
02BDEABE706078EB,1
D9BECCFF33A315F3,0
EE462FCDA829907C,1
84A5B18BCDCD0A34,0
31DAE8174937B90F,1
C8B190E1089A9F4F,0
82B343849979CF26,1
B2CD9A0A840C5CB0,1
9D7D17563B4EC9F5,0
AC8CDCAF2B633B18,0
5C17EBB5093B4D72,1
A7AF55453D3FEC1B,1
F9C3EE050012D399,0
163B5481284E4CD4,0
46A3CC71FF2F6883,1
66414954C798A445,0
AB6EF8DD5A669316,0
67CBA27A65281970,0
33478A919609598E,1
03EF0F77848AC924,1
B4209103BCA726EB,1
EB4F36381190E515,1
8CB21AA217151C03,1
B9E439EF48D495A4,1
8F221604D46B7756,1
953B0F1FEA3E072A,0
58F42098591CC524,1
D0C59550F69A0539,1
39EE80AB46C937E0,0
F68AE9B79B3AA1D1,0
746B161A31CC6738,0
6769B0F1EE01B9E0,0
0130D66B932D1648,0
2CCF147242D7F112,0
8198D1F56839F98F,0
8F026C2C1B414999,0
80CFB1DB1287E313,1
5708013E4B541670,0
1DF44D3EF26F9B19,1
8366C189CD8D9F75,0
41F83199F4EAE769,1
89B4094AE048F1DE,1
CB1B8EFFD02A6CBB,1
400945CE932C3EC9,1
71594914B1B68ECD,0
60885550F74F6900,0
7BCF2B31902BD154,0
3E4727FDC51C91F4,1
56F401E5C1E9C4FA,0
C68DA4B2F613BDA0,0
AE7CFD1475771730,1
E58295DC75F1C654,1
DCAD8EC2963A4333,0
7B62659E0700749A,0
420079F51DC3C26E,0
61F6DFBE114B3C79,1
C9E55C47A237A8C1,0
386AF9DDFE83C32A,0
B38046EFAD4A2B3C,0
CCD7608F3ADCB38C,0
6994BF8450D3BA03,1
5A64845EF49816AD,0
89207BC484399ED9,0
B368D836027D3808,1
436AE2BBD5098E07,0
498BCF673F8DCF96,0
6620516717CF775F,0
BFB0942CAC777762,1
578CD875D231F372,0
8DF7164713769FF9,1
2DB13DEBEE6FFBEA,1
5059F77B79FF89D9,0
37F3F32B5A81762A,1
92DED495E4F1E8E8,1
2ECAF62944E22691,1
BF0418A9F2765513,0
EE25356AAEE01EC9,1
30AED12DE8F10194,1
BCB3636D7FBE6BB3,0
3C1FDFF0331D58BB,1
3DF76A69BC45144A,1
43F19B58DF6C0D60,0
3AAD584034EF71DF,0
D5BEA8DC33E88249,0
D61A080A3FEC0A37,0
5B249C2A9E5C5DCD,0
C768833927EF5357,0
1EB05B4A1B4FFD5F,1
1417C2F9EB91731A,1
F4ADFA22AD0205F5,0
7E1F48C4A9D6290D,0
01B216CF9D23C3CF,1
DB6A34EAC3A58237,0
F53F091E8A9E0964,1
D91738F80AD1C18C,1
5F06BC767B777E71,1
50BF29959EE4105D,0
E5EB45497E0A04C2,1
E1886146FC40A3D4,1
9313B3A7E5A1C6E4,1
4654E77DDE67A278,0
2ED0B0B27DA56B6E,1
C3A6B204FC014A22,1
82D9A774EA7F6C7D,0
65DB6E4347BF8DB7,1
C00B19DE38DB128D,1
20D4BA1893A05478,0
869699010DDCA788,0
6C5540F0CC9CF41C,0
F08D312E7A732F35,1
085606848A6FC4B3,1
58E7EDF880A23721,0
DC432ED564CAA1C7,1
C6A1A468AFB3E3AD,0
750ACC982CBFB769,0
1ED072E9F9FC6034,1
84A91789B2C027E8,1
50CE857F75C72FB6,0
0227B8D5B0701A53,1
AC9204B40306A258,1
6122318935F3DE4A,1
19CA9C1B94BCF47A,0
5C91F845534FC96D,1
DCA1ADCC9CDF0664,0
2FE938E4427BBFFB,1
434A130E8C6EA6AD,0
44F7F01A3CB526D7,1
F562037B78AA16EA,0
57D52B789CF3137E,0
2F14F7775DAD348E,0
6C8785467FAF6458,1
6B49ACC635E574E0,1
C08FE6D7B361E70A,0
5D75C03C5F4FAF10,1
668D3C8BDAB51D55,1
7362F9B74795CD1D,1
9247E8512E0D3860,0
FAB1996A21925613,1
AF9E7A0E936DB4A7,1
D06ECCBC3A8359B6,1
B8875CAF1991103F,1
CDD8AF09451B6267,0
8E2AC3FF3C5DBA42,1
DB370CA76EA5E341,0
323132FA618192DE,0
CCCF4130255603D4,0
BD1116EEF58AB7C7,0
7915AD7E2648C819,1
027E789CCE40483B,1
6BE8C7562D36226C,1
226CBC6A7FE5A4B6,0
E4AD5E9BFEDD22D9,1
A1726883D9719E00,0
88B3152D845A91B8,0
50D3802DB876A455,0
7C93243EC90B9454,0
403FD5824CCF0A4B,0
DBC6C9288FE84E20,0
0C36AD4E915D9A63,1
1956699065FDAADB,1
29D0C613B0C77002,0
3728DDC20F5E8B47,0
411920F6D0566199,1
D6C6D99779FE7CCC,1
18A73D94A13EA66D,0
BE9DA9517329AF6E,0
42803AA055AC0D06,0
5C3D0D5F5C6801D6,0
8EB7C3068F73198E,1
CF5D337FEE8D5DAA,1
581993CC41F9994A,0
696929B20513EDA8,1
59E110EB1F096B9D,1
ADF9568BDE0BDE18,0
9B0707E5F68ECE81,0
93ACB00E32EEEB38,1
A65D958E936DD1A8,1
89D716EFA62D7221,0
FAB8328F2CAE93A2,0
48DC1E26C7C2564A,1
53391DF45AE86D18,1
82AC7E1DAC565DA6,1
C655A5977CCC63DE,1
726A030DBC8CFA8F,1
141283FBE3BEF3D6,1
9D1911A5618DDE71,1
76B874D349599BED,1
F4E35F7BA1B7E3D8,1
DE46222E2514C7CE,1
A3FD17F02AE63AF6,1
EDB68B81CEC68CFE,1
6BFC2A47565F1491,0
9CC05B67A19B224A,1
679F2F429256D707,0
E835F080D9518F98,0
1440ADEC12439B0F,1
57F7D71F2978CC73,1
50405C433A6C7DA6,1
A72BDDDD511EEEB8,1
B5DEF8074A965478,0
9AFA826744791214,0
653C8F74A5076897,0
E33FC52C457083E4,0
C7EDEA0271E4DC42,1
F0533851DCE0E2BB,0
BF7614495CF85EEB,0
855C0A9796405FCD,1
73461E07F72CB6C8,0
2AD55C0B69FB2FE6,1
DAADA0B12F132A6D,0
20029D9F05E9F407,0
3C10871BBA4F4B03,0
406BF02DA97A4F4E,1
BE6E9D47F0C0804B,0
BFEEF19DB360DFAA,1
35E80364147F1F67,0
65A4C79B2ABAA4F9,0
187635761A5ED196,0
EFD1B5881054B2D5,0
7922B440E0F1E44C,0
0DC781048C662766,1
C55BE95D06BFD9C4,0
8623BC7465A29CC8,1
FEFAC198C3D6CD54,0
1A9B0D42154FF37D,0
9E3BF1B34330125C,0
15956C4227C00F89,1
EE7CA782A7A31D25,0
63CCF604E2AE3F87,1
3AB7127E4F32EA54,0
BCD2E8EB3F5560CD,0
7172F63648BFB602,1
205C8491A06109DB,1
86D895E5219B606D,0
2BACF712D6A919E8,0
08FFEAB0075072D6,0
5B59F28EA9DE5B26,0
EA4F4A80DC412176,1
DD3EE854534064B0,1
7799FDDB79E546E7,1
DEF3306AF99863F2,1
EF52D36E8A63B93C,0
8C6D768E45BCF3BA,0
2296E3F171E15B9F,1
F2CFFCAEF833EBFB,0
8A0EC018B29769B2,1
9740B2122D5245F4,1
74E0079A98FB4727,0
BFB8ABB9A18C5492,0
E096521EA2C723D4,0
6F5AAD529061498F,1
A3C90C6A86017633,1
88A613B4A3B81F92,1
E8AF301F4F45F6F7,1
7B4D864658E0058F,0
3A2516FE8A27B0B0,0
16ED0330CE015413,0
4ED0730D711DC1DD,0
6986305A5DA3F9CF,1
27DD1AC44282B6E4,1
02B3C9484DB6F475,0
85F80D9B00060D5A,0
C21F84FCD0BCBAD5,0
22E49628D913057D,1
496940325808D790,1
88FC3DA1781D5B6C,0
B011B125022111E5,1
7DEF3B8EEC0DFC3A,1
C166A8B3F26BCEBF,1
4CB346637A211151,0
C410010802568389,0
CC476B726E310234,0
98D53CF54AFCF9E8,1
CBF8F29E3B30EE97,0
8C57A27701D909B4,1
304630085FA72012,1
E1D55F8569678586,0
6FE633F18F807D8B,0
3FF93134650E78E4,1
B7062CFA29CC0789,1
A55FA725BCB3C168,1
D413C85063C4E76D,1
3878BECF60DC12EB,0
144716CC4352ACEA,0
A0152B5B6C17E150,1
84408E983D53EC43,1
